model,domain,seed,method,ratio,calibration_tokens,calibration_positions,ppl,nll,predicted_tokens,windows,sequence_length
llama32_1b,wiki_train,1,sobp,0.3,262144,all_128x2048,14.095787082797285,763671.2419433594,288627,141,2048
llama32_1b,wiki_train,1,fand,0.3,262144,all_128x2048,17.209031441717997,821269.1743164062,288627,141,2048
llama32_1b,wiki_train,1,slimllm,0.3,262144,all_128x2048,19.848395325798048,862453.0244140625,288627,141,2048
llama32_1b,wiki_train,1,wanda,0.3,262144,all_128x2048,17.684184282412527,829130.3251953125,288627,141,2048
llama32_1b,wiki_train,1,fc_ls,0.4,262144,all_128x2048,17.405015866940257,824537.6162109375,288627,141,2048
llama32_1b,wiki_train,1,flap,0.4,262144,all_128x2048,21.94991478476582,891500.47265625,288627,141,2048
llama32_1b,wiki_train,1,sobp,0.4,262144,all_128x2048,16.292287006780594,805469.00390625,288627,141,2048
llama32_1b,wiki_train,1,fand,0.4,262144,all_128x2048,22.49135439938426,898533.6572265625,288627,141,2048
llama32_1b,wiki_train,1,slimllm,0.4,262144,all_128x2048,28.925488816751383,971149.955078125,288627,141,2048
llama32_1b,wiki_train,1,wanda,0.4,262144,all_128x2048,23.709562121639017,913757.994140625,288627,141,2048
llama32_1b,wiki_train,1,fc_ls,0.5,262144,all_128x2048,21.32417249816249,883152.8115234375,288627,141,2048
llama32_1b,wiki_train,1,flap,0.5,262144,all_128x2048,29.5868972358029,977675.3583984375,288627,141,2048
llama32_1b,wiki_train,1,sobp,0.5,262144,all_128x2048,19.222846948876384,853210.1352539062,288627,141,2048
llama32_1b,wiki_train,1,fand,0.5,262144,all_128x2048,31.123426595248322,992288.3125,288627,141,2048
llama32_1b,wiki_train,1,slimllm,0.5,262144,all_128x2048,49.949628410955036,1128824.5454101562,288627,141,2048
llama32_1b,wiki_train,1,wanda,0.5,262144,all_128x2048,33.15750331064594,1010560.7778320312,288627,141,2048
llama32_1b,wiki_train,2,fc_ls,0.2,262144,all_128x2048,12.60426849522584,731391.0717773438,288627,141,2048
llama32_1b,wiki_train,2,flap,0.2,262144,all_128x2048,13.764114011498235,756798.6887207031,288627,141,2048
llama32_1b,wiki_train,2,sobp,0.2,262144,all_128x2048,12.362993124484785,725812.5061035156,288627,141,2048
llama32_1b,wiki_train,2,fand,0.2,262144,all_128x2048,13.886445781792572,759352.5959472656,288627,141,2048
llama32_1b,wiki_train,2,slimllm,0.2,262144,all_128x2048,14.872891352893562,779160.1845703125,288627,141,2048
llama32_1b,wiki_train,2,wanda,0.2,262144,all_128x2048,13.939551347981977,760454.279296875,288627,141,2048
llama32_1b,wiki_train,2,fc_ls,0.3,262144,all_128x2048,14.620729989633192,774224.720703125,288627,141,2048
llama32_1b,wiki_train,2,flap,0.3,262144,all_128x2048,16.917466762465338,816337.201171875,288627,141,2048
llama32_1b,wiki_train,2,sobp,0.3,262144,all_128x2048,14.041847504247276,762564.6501464844,288627,141,2048
llama32_1b,wiki_train,2,fand,0.3,262144,all_128x2048,17.43115297367993,824970.7221679688,288627,141,2048
llama32_1b,wiki_train,2,slimllm,0.3,262144,all_128x2048,19.877654119601242,862878.1801757812,288627,141,2048
llama32_1b,wiki_train,2,wanda,0.3,262144,all_128x2048,17.639247075450708,828395.962890625,288627,141,2048
llama32_1b,wiki_train,2,fc_ls,0.4,262144,all_128x2048,17.50491648905101,826189.5297851562,288627,141,2048
llama32_1b,wiki_train,2,flap,0.4,262144,all_128x2048,21.824409136717705,889845.4194335938,288627,141,2048
llama32_1b,wiki_train,2,sobp,0.4,262144,all_128x2048,16.201460519595415,803855.4599609375,288627,141,2048
llama32_1b,wiki_train,2,fand,0.4,262144,all_128x2048,22.922076327466637,904008.7646484375,288627,141,2048
llama32_1b,wiki_train,2,slimllm,0.4,262144,all_128x2048,28.969670799580424,971590.4794921875,288627,141,2048
llama32_1b,wiki_train,2,wanda,0.4,262144,all_128x2048,23.60996259773055,912542.9711914062,288627,141,2048
llama32_1b,wiki_train,2,fc_ls,0.5,262144,all_128x2048,21.633776225805736,887313.2309570312,288627,141,2048
llama32_1b,wiki_train,2,flap,0.5,262144,all_128x2048,29.40467105546214,975892.203125,288627,141,2048
llama32_1b,wiki_train,2,sobp,0.5,262144,all_128x2048,19.183276884730315,852615.38671875,288627,141,2048
llama32_1b,wiki_train,2,fand,0.5,262144,all_128x2048,32.155586814916965,1001704.8857421875,288627,141,2048
llama32_1b,wiki_train,2,slimllm,0.5,262144,all_128x2048,49.847083369776826,1128231.3940429688,288627,141,2048
llama32_1b,wiki_train,2,wanda,0.5,262144,all_128x2048,32.9070767431268,1008372.609375,288627,141,2048
llama32_1b,wiki_train,3,fc_ls,0.2,262144,all_128x2048,12.622394311653233,731805.8393554688,288627,141,2048
llama32_1b,wiki_train,3,flap,0.2,262144,all_128x2048,13.775876025212868,757045.2272949219,288627,141,2048
llama32_1b,wiki_train,3,sobp,0.2,262144,all_128x2048,12.396999068709231,726605.3205566406,288627,141,2048
llama32_1b,wiki_train,3,fand,0.2,262144,all_128x2048,13.827924923537903,758133.6813964844,288627,141,2048
llama32_1b,wiki_train,3,slimllm,0.2,262144,all_128x2048,14.921233417756483,780096.8012695312,288627,141,2048
llama32_1b,wiki_train,3,wanda,0.2,262144,all_128x2048,13.935621136918458,760372.8903808594,288627,141,2048
llama32_1b,wiki_train,3,fc_ls,0.3,262144,all_128x2048,14.689509344987894,775579.3063964844,288627,141,2048
llama32_1b,wiki_train,3,flap,0.3,262144,all_128x2048,17.036028124030206,818352.908203125,288627,141,2048
llama32_1b,wiki_train,3,sobp,0.3,262144,all_128x2048,14.107075384512784,763902.2900390625,288627,141,2048
llama32_1b,wiki_train,3,fand,0.3,262144,all_128x2048,17.315079360258295,823042.3344726562,288627,141,2048
llama32_1b,wiki_train,3,slimllm,0.3,262144,all_128x2048,19.974040417124716,864274.34375,288627,141,2048
llama32_1b,wiki_train,3,wanda,0.3,262144,all_128x2048,17.70486988974552,829467.7416992188,288627,141,2048
llama32_1b,wiki_train,3,fc_ls,0.4,262144,all_128x2048,17.5072677403238,826228.2954101562,288627,141,2048
llama32_1b,wiki_train,3,flap,0.4,262144,all_128x2048,22.039318856818976,892673.6899414062,288627,141,2048
llama32_1b,wiki_train,3,sobp,0.4,262144,all_128x2048,16.284172295074796,805325.2114257812,288627,141,2048
llama32_1b,wiki_train,3,fand,0.4,262144,all_128x2048,22.579553246083105,899663.2817382812,288627,141,2048
llama32_1b,wiki_train,3,slimllm,0.4,262144,all_128x2048,29.302069252771595,974883.3349609375,288627,141,2048
llama32_1b,wiki_train,3,wanda,0.4,262144,all_128x2048,23.716123962296518,913837.86328125,288627,141,2048
llama32_1b,wiki_train,3,fc_ls,0.5,262144,all_128x2048,21.431903048905795,884607.2954101562,288627,141,2048
llama32_1b,wiki_train,3,flap,0.5,262144,all_128x2048,29.54894162628925,977304.8549804688,288627,141,2048
llama32_1b,wiki_train,3,sobp,0.5,262144,all_128x2048,19.21724281045545,853125.9780273438,288627,141,2048
llama32_1b,wiki_train,3,fand,0.5,262144,all_128x2048,31.344153342514065,994328.025390625,288627,141,2048
llama32_1b,wiki_train,3,slimllm,0.5,262144,all_128x2048,50.758548201774026,1133461.3310546875,288627,141,2048
llama32_1b,wiki_train,3,wanda,0.5,262144,all_128x2048,33.3055457652543,1011846.5786132812,288627,141,2048
llama32_1b,wiki_train,4,fc_ls,0.2,262144,all_128x2048,12.644708333517611,732315.6271972656,288627,141,2048
llama32_1b,wiki_train,4,flap,0.2,262144,all_128x2048,13.777740378699935,757084.2858886719,288627,141,2048
llama32_1b,wiki_train,4,sobp,0.2,262144,all_128x2048,12.418739835908179,727111.0458984375,288627,141,2048
llama32_1b,wiki_train,4,fand,0.2,262144,all_128x2048,13.977615501105365,761241.3469238281,288627,141,2048
llama32_1b,wiki_train,4,slimllm,0.2,262144,all_128x2048,14.894391646931386,779577.1232910156,288627,141,2048
llama32_1b,wiki_train,4,wanda,0.2,262144,all_128x2048,13.912460686599326,759892.8046875,288627,141,2048
llama32_1b,wiki_train,4,fc_ls,0.3,262144,all_128x2048,14.696295665208035,775712.6166992188,288627,141,2048
llama32_1b,wiki_train,4,flap,0.3,262144,all_128x2048,17.070903399783543,818943.1665039062,288627,141,2048
llama32_1b,wiki_train,4,sobp,0.3,262144,all_128x2048,14.132268351713039,764417.2717285156,288627,141,2048
llama32_1b,wiki_train,4,fand,0.3,262144,all_128x2048,17.63770531888581,828370.734375,288627,141,2048
llama32_1b,wiki_train,4,slimllm,0.3,262144,all_128x2048,19.899737703296147,863198.6596679688,288627,141,2048
llama32_1b,wiki_train,4,wanda,0.3,262144,all_128x2048,17.700950415512942,829403.8388671875,288627,141,2048
llama32_1b,wiki_train,4,fc_ls,0.4,262144,all_128x2048,17.552475629803446,826972.6376953125,288627,141,2048
llama32_1b,wiki_train,4,flap,0.4,262144,all_128x2048,21.889855937792525,890709.6557617188,288627,141,2048
llama32_1b,wiki_train,4,sobp,0.4,262144,all_128x2048,16.30262625143333,805652.111328125,288627,141,2048
llama32_1b,wiki_train,4,fand,0.4,262144,all_128x2048,22.970051715220933,904612.2231445312,288627,141,2048
llama32_1b,wiki_train,4,slimllm,0.4,262144,all_128x2048,29.127837948316124,973162.0244140625,288627,141,2048
llama32_1b,wiki_train,4,wanda,0.4,262144,all_128x2048,23.763308265469195,914411.529296875,288627,141,2048
llama32_1b,wiki_train,4,fc_ls,0.5,262144,all_128x2048,21.60326977109576,886905.9418945312,288627,141,2048
llama32_1b,wiki_train,4,flap,0.5,262144,all_128x2048,29.46280972021918,976462.310546875,288627,141,2048
llama32_1b,wiki_train,4,sobp,0.5,262144,all_128x2048,19.203957291652003,852926.3715820312,288627,141,2048
llama32_1b,wiki_train,4,fand,0.5,262144,all_128x2048,32.067758166517244,1000915.4614257812,288627,141,2048
llama32_1b,wiki_train,4,slimllm,0.5,262144,all_128x2048,50.62291260266305,1132689.0375976562,288627,141,2048
llama32_1b,wiki_train,4,wanda,0.5,262144,all_128x2048,32.593478940964694,1005608.8623046875,288627,141,2048
llama32_1b,wiki_train,5,fc_ls,0.2,262144,all_128x2048,12.716679596357823,733953.779296875,288627,141,2048
llama32_1b,wiki_train,5,flap,0.2,262144,all_128x2048,13.884667804175617,759315.638671875,288627,141,2048
llama32_1b,wiki_train,5,sobp,0.2,262144,all_128x2048,12.467171616752282,728234.4716796875,288627,141,2048
llama32_1b,wiki_train,5,fand,0.2,262144,all_128x2048,13.936192298515353,760384.7197265625,288627,141,2048
llama32_1b,wiki_train,5,slimllm,0.2,262144,all_128x2048,14.930365364109731,780273.3898925781,288627,141,2048
llama32_1b,wiki_train,5,wanda,0.2,262144,all_128x2048,14.035022676434357,762424.3332519531,288627,141,2048
llama32_1b,wiki_train,5,fc_ls,0.3,262144,all_128x2048,14.811109655255573,777958.7365722656,288627,141,2048
llama32_1b,wiki_train,5,flap,0.3,262144,all_128x2048,17.16466032507854,820524.0283203125,288627,141,2048
llama32_1b,wiki_train,5,sobp,0.3,262144,all_128x2048,14.18098478918609,765410.5092773438,288627,141,2048
llama32_1b,wiki_train,5,fand,0.3,262144,all_128x2048,17.66448832885482,828808.6845703125,288627,141,2048
llama32_1b,wiki_train,5,slimllm,0.3,262144,all_128x2048,19.995587306025985,864585.5307617188,288627,141,2048
llama32_1b,wiki_train,5,wanda,0.3,262144,all_128x2048,17.874768555289002,832224.24609375,288627,141,2048
llama32_1b,wiki_train,5,fc_ls,0.4,262144,all_128x2048,17.788613061528373,830829.71484375,288627,141,2048
llama32_1b,wiki_train,5,flap,0.4,262144,all_128x2048,22.34791639768986,896687.0517578125,288627,141,2048
llama32_1b,wiki_train,5,sobp,0.4,262144,all_128x2048,16.39055630494291,807204.6704101562,288627,141,2048
llama32_1b,wiki_train,5,fand,0.4,262144,all_128x2048,23.417758768206774,910183.7021484375,288627,141,2048
llama32_1b,wiki_train,5,slimllm,0.4,262144,all_128x2048,29.181653769191254,973694.7919921875,288627,141,2048
llama32_1b,wiki_train,5,wanda,0.4,262144,all_128x2048,23.890600362232124,915953.4814453125,288627,141,2048
llama32_1b,wiki_train,5,fc_ls,0.5,262144,all_128x2048,21.71914124868343,888449.8872070312,288627,141,2048
llama32_1b,wiki_train,5,flap,0.5,262144,all_128x2048,29.931793624784884,981020.4428710938,288627,141,2048
llama32_1b,wiki_train,5,sobp,0.5,262144,all_128x2048,19.434385814776512,856368.9975585938,288627,141,2048
llama32_1b,wiki_train,5,fand,0.5,262144,all_128x2048,32.76222349540666,1007099.3012695312,288627,141,2048
llama32_1b,wiki_train,5,slimllm,0.5,262144,all_128x2048,51.268138363091495,1136344.5512695312,288627,141,2048
llama32_1b,wiki_train,5,wanda,0.5,262144,all_128x2048,33.07554648231556,1009846.4829101562,288627,141,2048
llama32_1b,wiki_train,6,fc_ls,0.2,262144,all_128x2048,12.632333818192473,732033.029296875,288627,141,2048
llama32_1b,wiki_train,6,flap,0.2,262144,all_128x2048,13.823300844502285,758037.1479492188,288627,141,2048
llama32_1b,wiki_train,6,sobp,0.2,262144,all_128x2048,12.390282629434637,726448.9060058594,288627,141,2048
llama32_1b,wiki_train,6,fand,0.2,262144,all_128x2048,13.73281551892721,756141.6267089844,288627,141,2048
llama32_1b,wiki_train,6,slimllm,0.2,262144,all_128x2048,14.881426184480167,779325.7661132812,288627,141,2048
llama32_1b,wiki_train,6,wanda,0.2,262144,all_128x2048,13.978364546525121,761256.8137207031,288627,141,2048
llama32_1b,wiki_train,6,fc_ls,0.3,262144,all_128x2048,14.733800368133336,776448.2497558594,288627,141,2048
llama32_1b,wiki_train,6,flap,0.3,262144,all_128x2048,17.091861425937854,819297.2978515625,288627,141,2048
llama32_1b,wiki_train,6,sobp,0.3,262144,all_128x2048,14.099094247935657,763738.9519042969,288627,141,2048
llama32_1b,wiki_train,6,fand,0.3,262144,all_128x2048,17.228685604554535,821598.6225585938,288627,141,2048
llama32_1b,wiki_train,6,slimllm,0.3,262144,all_128x2048,19.958757836594618,864053.4243164062,288627,141,2048
llama32_1b,wiki_train,6,wanda,0.3,262144,all_128x2048,17.78853707516928,830828.4819335938,288627,141,2048
llama32_1b,wiki_train,6,fc_ls,0.4,262144,all_128x2048,17.58256104925406,827466.9287109375,288627,141,2048
llama32_1b,wiki_train,6,flap,0.4,262144,all_128x2048,22.132630964192717,893893.1259765625,288627,141,2048
llama32_1b,wiki_train,6,sobp,0.4,262144,all_128x2048,16.312784866236672,805831.9067382812,288627,141,2048
llama32_1b,wiki_train,6,fand,0.4,262144,all_128x2048,22.433586582082807,897791.380859375,288627,141,2048
llama32_1b,wiki_train,6,slimllm,0.4,262144,all_128x2048,29.14575399756918,973339.4995117188,288627,141,2048
llama32_1b,wiki_train,6,wanda,0.4,262144,all_128x2048,23.689813148073142,913517.4809570312,288627,141,2048
llama32_1b,wiki_train,6,fc_ls,0.5,262144,all_128x2048,21.644613649312465,887457.7822265625,288627,141,2048
llama32_1b,wiki_train,6,flap,0.5,262144,all_128x2048,29.8912816369642,980629.5283203125,288627,141,2048
llama32_1b,wiki_train,6,sobp,0.5,262144,all_128x2048,19.3405118856013,854971.4643554688,288627,141,2048
llama32_1b,wiki_train,6,fand,0.5,262144,all_128x2048,31.21137128517913,993102.728515625,288627,141,2048
llama32_1b,wiki_train,6,slimllm,0.5,262144,all_128x2048,50.42114402098383,1131536.353515625,288627,141,2048
llama32_1b,wiki_train,6,wanda,0.5,262144,all_128x2048,33.57876267710287,1014204.626953125,288627,141,2048
llama32_1b,wiki_train,7,fc_ls,0.2,262144,all_128x2048,12.707656607916807,733748.9143066406,288627,141,2048
llama32_1b,wiki_train,7,flap,0.2,262144,all_128x2048,13.886091687964313,759345.2360839844,288627,141,2048
llama32_1b,wiki_train,7,sobp,0.2,262144,all_128x2048,12.463509996792423,728149.6892089844,288627,141,2048
llama32_1b,wiki_train,7,fand,0.2,262144,all_128x2048,13.773774210510508,757001.1875,288627,141,2048
llama32_1b,wiki_train,7,slimllm,0.2,262144,all_128x2048,14.903813013205095,779759.6350097656,288627,141,2048
llama32_1b,wiki_train,7,wanda,0.2,262144,all_128x2048,13.975703838985448,761201.8698730469,288627,141,2048
llama32_1b,wiki_train,7,fc_ls,0.3,262144,all_128x2048,14.707407709721414,775930.7685546875,288627,141,2048
llama32_1b,wiki_train,7,flap,0.3,262144,all_128x2048,17.026816097984806,818196.7944335938,288627,141,2048
llama32_1b,wiki_train,7,sobp,0.3,262144,all_128x2048,14.217171084107235,766146.0744628906,288627,141,2048
llama32_1b,wiki_train,7,fand,0.3,262144,all_128x2048,17.23615622740644,821723.7485351562,288627,141,2048
llama32_1b,wiki_train,7,slimllm,0.3,262144,all_128x2048,20.0076691590741,864759.8740234375,288627,141,2048
llama32_1b,wiki_train,7,wanda,0.3,262144,all_128x2048,17.62554467586553,828171.6665039062,288627,141,2048
llama32_1b,wiki_train,7,fc_ls,0.4,262144,all_128x2048,17.621691891444122,828108.568359375,288627,141,2048
llama32_1b,wiki_train,7,flap,0.4,262144,all_128x2048,21.941285949430082,891386.9868164062,288627,141,2048
llama32_1b,wiki_train,7,sobp,0.4,262144,all_128x2048,16.432415187085205,807940.8383789062,288627,141,2048
llama32_1b,wiki_train,7,fand,0.4,262144,all_128x2048,22.68086891678567,900955.4697265625,288627,141,2048
llama32_1b,wiki_train,7,slimllm,0.4,262144,all_128x2048,29.21275233783444,974002.21484375,288627,141,2048
llama32_1b,wiki_train,7,wanda,0.4,262144,all_128x2048,23.59842940473324,912401.9458007812,288627,141,2048
llama32_1b,wiki_train,7,fc_ls,0.5,262144,all_128x2048,21.59200590433091,886755.4135742188,288627,141,2048
llama32_1b,wiki_train,7,flap,0.5,262144,all_128x2048,29.668448454793968,978469.8149414062,288627,141,2048
llama32_1b,wiki_train,7,sobp,0.5,262144,all_128x2048,19.309992959819926,854515.6572265625,288627,141,2048
llama32_1b,wiki_train,7,fand,0.5,262144,all_128x2048,31.283503899097724,993769.0048828125,288627,141,2048
llama32_1b,wiki_train,7,slimllm,0.5,262144,all_128x2048,50.58357838714362,1132464.6860351562,288627,141,2048
llama32_1b,wiki_train,7,wanda,0.5,262144,all_128x2048,33.38613657288247,1012544.1376953125,288627,141,2048
llama32_1b,wiki_train,8,fc_ls,0.2,262144,all_128x2048,12.636007477316587,732116.9538574219,288627,141,2048
llama32_1b,wiki_train,8,flap,0.2,262144,all_128x2048,13.809438654065836,757747.5637207031,288627,141,2048
llama32_1b,wiki_train,8,sobp,0.2,262144,all_128x2048,12.416378168702776,727056.1525878906,288627,141,2048
llama32_1b,wiki_train,8,fand,0.2,262144,all_128x2048,13.91241617964492,759891.8813476562,288627,141,2048
llama32_1b,wiki_train,8,slimllm,0.2,262144,all_128x2048,14.90350124083479,779753.5971679688,288627,141,2048
llama32_1b,wiki_train,8,wanda,0.2,262144,all_128x2048,13.96376011879269,760955.1020507812,288627,141,2048
llama32_1b,wiki_train,8,fc_ls,0.3,262144,all_128x2048,14.6397167917257,774599.294921875,288627,141,2048
llama32_1b,wiki_train,8,flap,0.3,262144,all_128x2048,17.11640055105525,819711.3881835938,288627,141,2048
llama32_1b,wiki_train,8,sobp,0.3,262144,all_128x2048,14.11680507673688,764101.2883300781,288627,141,2048
llama32_1b,wiki_train,8,fand,0.3,262144,all_128x2048,17.421258585883372,824806.8432617188,288627,141,2048
llama32_1b,wiki_train,8,slimllm,0.3,262144,all_128x2048,19.9241930720531,863553.1440429688,288627,141,2048
llama32_1b,wiki_train,8,wanda,0.3,262144,all_128x2048,17.773314002767837,830581.375,288627,141,2048
llama32_1b,wiki_train,8,fc_ls,0.4,262144,all_128x2048,17.46586374230262,825544.8955078125,288627,141,2048
llama32_1b,wiki_train,8,flap,0.4,262144,all_128x2048,21.939696167157663,891366.0732421875,288627,141,2048
llama32_1b,wiki_train,8,sobp,0.4,262144,all_128x2048,16.26645942840582,805011.0908203125,288627,141,2048
llama32_1b,wiki_train,8,fand,0.4,262144,all_128x2048,22.80239083095783,902497.77734375,288627,141,2048
llama32_1b,wiki_train,8,slimllm,0.4,262144,all_128x2048,29.03694373313978,972259.9477539062,288627,141,2048
llama32_1b,wiki_train,8,wanda,0.4,262144,all_128x2048,23.48538274615951,911015.9755859375,288627,141,2048
llama32_1b,wiki_train,8,fc_ls,0.5,262144,all_128x2048,21.25839944249975,882261.1840820312,288627,141,2048
llama32_1b,wiki_train,8,flap,0.5,262144,all_128x2048,29.567310016630287,977484.2172851562,288627,141,2048
llama32_1b,wiki_train,8,sobp,0.5,262144,all_128x2048,19.197279102189714,852825.9838867188,288627,141,2048
llama32_1b,wiki_train,8,fand,0.5,262144,all_128x2048,32.163159261488595,1001772.84765625,288627,141,2048
llama32_1b,wiki_train,8,slimllm,0.5,262144,all_128x2048,50.099073811455156,1129686.8056640625,288627,141,2048
llama32_1b,wiki_train,8,wanda,0.5,262144,all_128x2048,32.99924386580368,1009179.8745117188,288627,141,2048
llama32_1b,wiki_train,9,fc_ls,0.2,262144,all_128x2048,12.683395863531798,733197.3571777344,288627,141,2048
llama32_1b,wiki_train,9,flap,0.2,262144,all_128x2048,13.89563682014867,759543.5666503906,288627,141,2048
llama32_1b,wiki_train,9,sobp,0.2,262144,all_128x2048,12.418437453403921,727104.0180664062,288627,141,2048
llama32_1b,wiki_train,9,fand,0.2,262144,all_128x2048,13.824811752700557,758068.6936035156,288627,141,2048
llama32_1b,wiki_train,9,slimllm,0.2,262144,all_128x2048,14.897434859721345,779636.0893554688,288627,141,2048
llama32_1b,wiki_train,9,wanda,0.2,262144,all_128x2048,13.973982316045776,761166.3146972656,288627,141,2048
llama32_1b,wiki_train,9,fc_ls,0.3,262144,all_128x2048,14.747735388954263,776721.1000976562,288627,141,2048
llama32_1b,wiki_train,9,flap,0.3,262144,all_128x2048,17.08203056869998,819131.23828125,288627,141,2048
llama32_1b,wiki_train,9,sobp,0.3,262144,all_128x2048,14.182498743158092,765441.3212890625,288627,141,2048
llama32_1b,wiki_train,9,fand,0.3,262144,all_128x2048,17.191183150113993,820969.6704101562,288627,141,2048
llama32_1b,wiki_train,9,slimllm,0.3,262144,all_128x2048,19.90344410918873,863252.4125976562,288627,141,2048
llama32_1b,wiki_train,9,wanda,0.3,262144,all_128x2048,17.68966655571954,829219.7885742188,288627,141,2048
llama32_1b,wiki_train,9,fc_ls,0.4,262144,all_128x2048,17.61263880144289,827960.2490234375,288627,141,2048
llama32_1b,wiki_train,9,flap,0.4,262144,all_128x2048,21.953073105071272,891541.9995117188,288627,141,2048
llama32_1b,wiki_train,9,sobp,0.4,262144,all_128x2048,16.34550261329973,806410.2119140625,288627,141,2048
llama32_1b,wiki_train,9,fand,0.4,262144,all_128x2048,22.441412838692536,897892.0546875,288627,141,2048
llama32_1b,wiki_train,9,slimllm,0.4,262144,all_128x2048,29.109481523349622,972980.0737304688,288627,141,2048
llama32_1b,wiki_train,9,wanda,0.4,262144,all_128x2048,23.651569515655634,913051.1596679688,288627,141,2048
llama32_1b,wiki_train,9,fc_ls,0.5,262144,all_128x2048,21.529977526949775,885925.0678710938,288627,141,2048
llama32_1b,wiki_train,9,flap,0.5,262144,all_128x2048,29.592783936552706,977732.7788085938,288627,141,2048
llama32_1b,wiki_train,9,sobp,0.5,262144,all_128x2048,19.313875320893143,854573.6811523438,288627,141,2048
llama32_1b,wiki_train,9,fand,0.5,262144,all_128x2048,31.247355933358623,993435.3046875,288627,141,2048
llama32_1b,wiki_train,9,slimllm,0.5,262144,all_128x2048,49.85223533023422,1128261.2236328125,288627,141,2048
llama32_1b,wiki_train,9,wanda,0.5,262144,all_128x2048,32.91567261316806,1008447.9936523438,288627,141,2048
